949	1
809	1
724	2
869	2
335	2
967	1
291	3
263	2
798	1
1907	1
333	2
280	4
835	1
183	6
945	2
1278	1
169	5
679	5
658	1
929	3
311	4
1943	2
462	2
184	6
596	2
1492	1
383	4
662	1
922	1
439	3
683	2
581	2
1690	1
408	3
1402	1
293	5
434	3
242	7
172	6
1703	1
2163	1
538	3
198	7
358	4
1480	1
371	5
753	1
711	1
1638	1
529	1
2759	1
541	1
1036	1
792	2
532	2
805	2
17000	10
365	3
1000	2
25	15
776	2
1780	1
671	2
73	10
1612	1
503	2
678	3
308	5
572	1
728	1
1989	1
895	1
943	1
370	4
466	2
409	4
648	3
1100	1
342	3
561	2
210	4
910	2
640	1
565	3
764	1
13189	1
990	2
862	1
480	1
953	1
502	1
138	4
720	3
236	4
111	11
372	2
576	1
367	4
651	1
544	1
304	5
1024	2
320	4
185	6
345	4
791	2
650	1
1274	1
165	8
353	4
51	9
84	9
938	1
196	5
363	4
673	3
485	1
1026	2
6099	1
554	1
13	25
170	7
85	13
626	1
247	2
788	2
80	12
78	10
619	2
2281	1
63	14
399	5
472	3
415	4
89	14
630	4
760	2
191	8
200	6
163	7
140	11
757	1
255	5
796	3
822	2
281	5
82	6
2044	1
962	1
394	2
1503	2
421	4
766	1
148	9
405	1
173	7
98	10
607	3
1175	1
66	8
1882	1
259	6
1192	1
83	15
1733	1
624	2
153	8
633	1
92	13
250	7
124	10
305	5
1211	1
102	12
146	6
836	3
1404	1
295	5
487	3
229	3
1338	1
256	5
2271	1
1162	1
53	12
1173	1
64	15
2206	1
42	8
1259	1
150	9
691	1
652	2
909	1
368	4
882	3
341	4
625	2
1136	3
27	23
568	2
356	3
99	11
1153	1
44	17
585	2
47	10
109	6
285	5
1394	1
1421	1
312	4
853	1
1283	1
174	8
152	8
693	4
117	10
604	1
2822	1
631	2
1199	1
90	9
302	10
178	5
5723	1
69	11
26	23
422	5
963	1
338	2
474	3
1015	2
530	2
2234	1
1125	1
16	22
15	17
556	3
12	23
526	2
1635	2
41	18
521	3
7	53
1064	2
523	3
1659	1
550	1
2227	1
9	28
122	10
663	4
1871	1
425	7
730	5
189	9
738	3
197	5
46	10
587	2
560	2
19	23
451	4
992	1
821	2
161	7
162	4
1812	1
703	4
18	24
202	9
459	2
17	25
1667	1
558	2
685	4
91	13
984	1
6	51
547	1
589	3
48	11
1184	1
75	10
635	3
2312	1
94	10
121	6
1112	1
3	55
573	2
29	23
570	2
286	13
261	8
4	46
2836	1
131	10
240	5
222	4
141	6
267	1
808	1
10	24
726	3
195	6
68	10
118	13
1066	1
1147	1
38	25
646	1
105	18
722	2
181	6
336	3
20	31
1102	3
1643	1
112	16
239	8
493	3
886	3
1995	1
1254	1
145	8
1511	2
402	2
1610	2
501	5
244	9
785	2
752	1
519	5
5	36
1655	1
546	1
1087	1
262	5
803	3
135	8
95	9
31	16
721	2
1830	1
207	2
1542	1
433	2
1	8863
252	4
225	2
1334	1
2727	1
509	4
59	15
32	14
1141	2
58	9
599	1
129	8
510	3
637	2
2406	1
188	8
70	10
611	4
221	5
201	5
71	9
612	2
1437	1
328	4
270	2
192	4
1842	1
733	1
62	11
2253	1
35	25
1144	2
1712	1
603	2
319	2
276	2
779	4
238	9
211	5
1320	1
8	42
549	2
265	5
296	7
1405	1
323	3
377	3
1387	1
278	4
819	1
1163	1
54	15
2218	1
1341	1
232	6
707	3
166	6
1146	1
37	13
28	21
799	1
2	215
2220	1
56	16
164	6
705	4
1770	1
661	1
120	11
2203	1
580	3
1148	1
39	12
107	11
4128	1
801	1
154	9
484	6
24	19
23	22
14	18
555	2
271	4
1522	1
413	3
2063	1
954	1
156	8
670	2
1779	1
697	1
388	4
1243	1
134	9
384	6
127	10
1777	1
668	2
116	6
414	2
955	2
157	7
86	7
74	9
1022	1
1536	1
1248	1
139	6
429	2
1291	2
182	7
55	10
282	6
1104	1
22	24
1672	1
563	1
76	13
1764	2
655	1
114	7
204	5
1212	1
103	12
160	9
417	5
49	13
1699	1
590	2
125	9
206	6
2322	1
104	9
855	1
314	5
260	3
1369	1
287	3
354	5
831	1
60	11
455	5
401	3
2619	1
476	3
245	3
786	1
294	4
331	5
1440	1
1409	2
300	4
203	4
213	6
186	5
1295	1
283	3
976	1
355	2
1350	1
241	6
359	8
378	4
919	1
868	4
1436	1
327	6
1289	1
180	8
45	10
5590	1
360	7
902	2
706	3
144	10
2362	1
784	2
243	6
176	7
220	9
518	2
2811	1
593	2
52	9
973	1
491	1
2108	1
999	1
1537	1
428	1
301	7
1342	1
2451	1
233	4
167	5
708	3
274	6
382	3
1566	1
457	3
273	2
1251	1
142	4
40	24
403	6
249	7
217	6
499	1
1001	2
292	5
357	3
1159	1
50	19
591	4
101	14
126	7
446	1
151	11
299	4
840	3
30	9
2365	1
147	2
334	2
21	18
1076	1
2185	1
1103	1
205	4
1828	1
1695	1
586	3
65	15
1080	1
1197	1
88	7
407	3
1228	1
119	15
1206	1
97	9
212	5
130	13
110	7
223	7
1280	1
171	5
143	9
1793	1
684	1
1142	2
33	12
927	1
386	3
87	13
227	4
718	1
346	4
136	7
677	2
298	4
1360	1
251	7
495	2
1232	1
123	6
96	11
1205	2
284	4
309	7
1601	1
492	4
11	24
552	1
303	4
3689	1
362	1
769	4
1337	1
228	8
36	14
516	1
957	1
416	6
332	6
1190	1
81	16
512	4
852	1
1606	1
497	4
878	2
159	11
132	10
1241	1
506	2
93	10
634	4
277	7
1386	2
511	2
374	2
440	7
2658	1
473	2
248	6
1357	1
275	5
816	1
208	8
2515	1
297	4
456	4
830	2
500	6
863	1
322	3
418	3
391	3
1500	1
324	2
449	2
710	2
34	12
364	2
522	1
168	6
826	2
404	4
894	3
387	1
214	5
1561	1
452	4
400	3
179	6
2722	1
504	1
307	6
1903	1
794	2
234	9
347	2
352	4
43	10
269	7
133	6
380	4
461	2
199	6
158	9
100	10
393	4
1502	1
1217	1
108	10
379	1
318	3
369	5
79	13
750	1
209	3
187	7
218	8
155	6
696	3
226	4
67	8
410	4
106	10
348	3
2393	1
175	10
61	6
1642	1
533	2
115	4
72	7
411	1
1624	1
515	2
531	4
468	2
339	3
137	7
231	4
490	2
246	3
373	4
598	3
306	1
113	8
350	3
419	5
