4652	1
4909	2
4341	1
4749	1
4161	1
14603	1
3665	1
4325	1
4944	1
14442	1
4340	1
14838	1
9622	1
9582107	1
3560	1
9455	1
14820	1
4646	1
8816	1
4375	1
4035	1
4297	1
4460	1
3771	1
3846	1
3943	1
4489	1
3669	1
3698	1
3450	1
4648	1
4088	1
4833	1
3809	1
4658	1
4862	1
3555	1
5045	1
3724	1
4560	1
3587	1
5057	1
4685	1
3240	1
4173	1
3912	1
5001	1
3429	1
4441	1
3519	1
3593	1
8476	1
9505	1
3605	1
4951	1
3273	1
4048	2
4703	1
3279	1
4586	1
4101	1
4060	1
2836	1
3282	1
14723	1
14843	1
2915	1
13917	1
30277	1
4849	2
12518869	1
4121	1
3309	1
9597	1
3865	1
3395	1
3747	1
3922	1
3316	1
3218	1
3570	2
3701	1
2749	1
20127	1
4438	1
4639	1
3035	1
3951	1
2903	1
4710	1
4120	1
3274	1
3702	1
4430	1
3547	1
3959	1
4761	1
3867	1
2859	1
5018	1
4197	1
4995	1
4597	1
3346	1
14345	1
9289	1
3814	1
5076	1
4634	1
3969	1
9127	1
4712	1
3824	1
4529	1
4680	1
4961	1
9087	2
3683	2
4893	1
8888	1
14878	1
8399	1
4924	1
4244	1
4701	1
9794	1
4568	1
3898	1
4257	1
3574	2
3552	1
3878	1
9179	1
4223	1
4744	1
4319	1
4835	1
4519	1
14116	1
3602	2
3485	1
15142	1
4720	1
9807	1
4516	1
4295	2
3750	1
3611	1
4012	1
3829	1
3489	1
4196	1
380592	1
24936	1
599583	1
488180	1
15038	1
3427	1
4195	1
3947	1
3384	1
3527	1
2763	1
4350	1
3345	1
2523	1
2865	1
3088	1
2562	1
101725	1
436665	1
4301	1
95644	1
4201	1
3356	2
3613	1
4124	1
3937	1
3376	1
4979	1
3299	1
3964	1
3295	2
101583	1
9137	1
13578	1
23377	1
318927	1
4254	1
4723	1
3325	1
3791	2
4882	1
4863	1
4262	1
4595	1
3672	2
3487	1
4449	1
3207	2
4894	1
9369	1
4282	1
2912	1
3364	1
2911	1
3464	1
4015	1
3524	1
29165	1
70467	1
10109	1
106762	1
3550	1
2938	1
3990	1
23948	1
55188	1
3529	1
2878	1
3871	1
4695	1
2808	1
2793	1
3784	2
4852	1
2601	1
18354	1
3093	1
4719	1
4584	1
3331	1
5074	1
3205	1
3052	1
4237	2
3726	1
3392	1
4306	1
3300	2
2660	1
4311	2
4548	1
3626	1
4941	1
3967	1
3193	1
4102	1
3436	2
3490	1
2800	1
3539	1
3520	1
3476	3
2871	2
3288	2
2483	1
2970	1
2957	3
3277	1
4044	1
2624	3
4070	1
2869	1
4436	1
3541	2
4167	1
3087	1
3248	1
227258	1
3430	1
3892	1
3062	1
3768	1
8472	1
3385	1
3757	1
3283	2
2799	1
4251	2
3840	1
3932	1
5087	1
3199	1
4903	1
3599	1
18974	1
3713	1
2187	4
3877	1
3536	2
3650	1
2711	1
2879	2
2922	1
3589	3
3590	1
8410	1
3833	1
2713	2
4834	1
4865	1
2979	1
2468	4
3578	2
3098	2
4503	1
3512	1
3002	1
3186	1
2849	2
4170	3
4615	1
4799	1
3723	1
2902	1
4542	1
3468	2
3582	1
3190	1
3291	1
3720	1
4045	1
2626	1
4963	1
4626	1
4315	1
5011	1
3627	1
2819	1
4931	1
2941	1
4328	1
3586	1
3001	1
3245	2
3238	1
4686	1
3357	1
3916	2
3780	2
4068	1
3583	1
2980	1
3758	1
4435	1
2550	3
4604	1
3656	1
3910	1
2614	2
4093	1
3690	1
3659	1
2722	2
4273	2
4393	1
3009	1
3868	1
8467	1
3380	1
3212	1
2927	1
4234	2
3649	2
4463	1
2770	2
3162	3
3229	1
3776	1
3598	1
3688	2
10062	1
4975	1
3640	2
3256	2
4009	1
4279	1
2761	1
3484	1
3654	1
3281	1
3652	1
3400	2
3671	1
14162	1
3133	1
64177	1
141148	1
4857	1
4312	1
3872	1
2494	2
2982	1
3514	2
3475	1
3420	1
3272	2
3077	1
